@T,table
Created,2021-10-02 11:38
Author,HortonMachine library
@H,timestamp,value_0,value_1
ID,,0,1
Type,Date,double,double
Format,yyyy-MM-dd HH:mm,,
,2023-01-03 08:00,-1.7193157184251198,-1.4009233174028772
,2023-01-03 09:00,-1.7140539948312372,-1.4009904525165802
,2023-01-03 10:00,-1.7077559643348275,-1.401060290561927
,2023-01-03 11:00,-1.700449827352384,-1.401132827227534
,2023-01-03 12:00,-1.6922090150583957,-1.4012080547040437
,2023-01-03 13:00,-1.6831599346598485,-1.4012859617838773
,2023-01-03 14:00,-1.673458486131517,-1.4013665339442551
,2023-01-03 15:00,-1.6632739668052743,-1.4014497534062735
,2023-01-03 16:00,-1.652774522281873,-1.401535599160889
,2023-01-03 17:00,-1.6421151452933043,-1.401624046950859
,2023-01-03 18:00,-1.6314323211131196,-1.4017150691961429
,2023-01-03 19:00,-1.6208403813414727,-1.4018086348493808
,2023-01-03 20:00,-1.6104315018749649,-1.4019047091682058
,2023-01-03 21:00,-1.6002771984493611,-1.4020032533924964
,2023-01-03 22:00,-1.590430492313693,-1.4021042243174653
,2023-01-03 23:00,-1.5809287517284734,-1.4022075737575896
,2023-01-04 00:00,-1.571796404997428,-1.4023132479016958
,2023-01-04 01:00,-1.563047397809133,-1.4024211865654934
,2023-01-04 02:00,-1.5546874542818112,-1.4025313223543152
,2023-01-04 03:00,-1.5467159760327691,-1.4026435797548746
,2023-01-04 04:00,-1.539127577080517,-1.4027578741803974
,2023-01-04 05:00,-1.5319133573781663,-1.4028741109977139
,2023-01-04 06:00,-1.525061933379358,-1.4029921845678297
,2023-01-04 07:00,-1.5185602238903844,-1.4031119773327096
,2023-01-04 08:00,-1.5123940130178821,-1.4032333589806287
,2023-01-04 09:00,-1.5065482453612626,-1.4033561857204895
,2023-01-04 10:00,-1.5010069506882182,-1.4034802996922062
,2023-01-04 11:00,-1.4957527466521197,-1.4036055285358773
,2023-01-04 12:00,-1.490765995109588,-1.4037316851373367
,2023-01-04 13:00,-1.4860238227063547,-1.4038585675620747
