@T,table
Created,2021-10-02 09:53
Author,HortonMachine library
@H,timestamp,value_39,value_73
ID,,39,73
Type,Date,Double,Double
Format,yyyy-MM-dd HH:mm,,
,2003-01-01 00:00,0.30384777954390163,0.33307515535132654
,2003-01-01 01:00,0.3038281436954357,0.33305489292727103
,2003-01-01 02:00,0.3038085280728663,0.3330346542644384
,2003-01-01 03:00,0.30378893263934287,0.33301443930389973
,2003-01-01 04:00,0.30376935735808697,0.3329942479869567
,2003-01-01 05:00,0.30374980219239234,0.33297408025514075
,2003-01-01 06:00,0.3037302671056249,0.33295393605021156
,2003-01-01 07:00,0.30371075206122267,0.33293381531415606
,2003-01-01 08:00,0.30369125702269617,0.33291371798918695
,2003-01-01 09:00,0.3036717819536281,0.33289364416290423
,2003-01-01 10:00,0.30365232681767385,0.3328735968487337
,2003-01-01 11:00,0.30363289157856105,0.3328535984396203
,2003-01-01 12:00,0.30361347620008994,0.3328337391221548
,2003-01-01 13:00,0.3035940806461336,0.3328142613148037
,2003-01-01 14:00,0.30357470488063953,0.33279565068383404
,2003-01-01 15:00,0.30355534886763874,0.3327786846230851
,2003-01-01 16:00,0.30353601257128093,0.33276440340400554
,2003-01-01 17:00,0.3035166959559529,0.33275400327221605
,2003-01-01 18:00,0.30349739898661443,0.3327486793210968
,2003-01-01 19:00,0.303478121629629,0.3327494570644418
,2003-01-01 20:00,0.30345886385457865,0.33275704792401367
,2003-01-01 21:00,0.30343962563783144,0.3327717566223556
,2003-01-01 22:00,0.3034204069689212,0.3327934561519525
,2003-01-01 23:00,0.3034012078610355,0.3328216303899837
,2003-01-02 00:00,0.30338202836699635,0.3328554665396268
,2003-01-02 01:00,0.30336286860198236,0.3328939686761755
,2003-01-02 02:00,0.3033437287738401,0.3329360663078236
,2003-01-02 03:00,0.3033246092211716,0.33298070202228763
,2003-01-02 04:00,0.30330551045854376,0.3330268928157286
,2003-01-02 05:00,0.30328643322724824,0.3330737684191687
,2003-01-02 06:00,0.3032673785491934,0.33312059679598327
,2003-01-02 07:00,0.303248347780862,0.3331668102683867
,2003-01-02 08:00,0.3032293426639149,0.3332120418815891
,2003-01-02 09:00,0.30321036536901114,0.333256173747126
,2003-01-02 10:00,0.303191418529751,0.3332993923699861
,2003-01-02 11:00,0.30317250526426154,0.33334224409945795
,2003-01-02 12:00,0.3031536291827734,0.3333856827404199
,2003-01-02 13:00,0.3031347943804774,0.33343108818709793
,2003-01-02 14:00,0.3031160054159283,0.33348021637146535
,2003-01-02 15:00,0.3030972672762075,0.3335350501796936
,2003-01-02 16:00,0.30307858533093784,0.33359756187972484
,2003-01-02 17:00,0.30305996527802065,0.3336694354960836
,2003-01-02 18:00,0.3030414130846331,0.3337518141516684
,2003-01-02 19:00,0.30302293492754917,0.3338451247499501
,2003-01-02 20:00,0.30300453713718667,0.33394922817556266
,2003-01-02 21:00,0.30298622614987036,0.33406475029067
,2003-01-02 22:00,0.30296800847255806,0.3341971025077481
,2003-01-02 23:00,0.30294989066364186,0.33436319922885305
,2003-01-03 00:00,0.3029318793324233,0.3345981077469156
,2003-01-03 01:00,0.30291398115868456,0.3349562133798374
,2003-01-03 02:00,0.302896202933014,0.3354981263316005
,2003-01-03 03:00,0.30287855161934485,0.33626870196215447
,2003-01-03 04:00,0.30286103444519924,0.33727223841840387
,2003-01-03 05:00,0.3028436590341016,0.33845965602145106
,2003-01-03 06:00,0.3028264336091271,0.3397416165940025
,2003-01-03 07:00,0.302809367314678,0.3410209334513766
,2003-01-03 08:00,0.30279247072003646,0.34222245038694576
,2003-01-03 09:00,0.30277575657487604,0.3433040151439283
,2003-01-03 10:00,0.30275924087528844,0.3442512361122901
,2003-01-03 11:00,0.30274294426401416,0.3450669861642313
,2003-01-03 12:00,0.30272689373250966,0.34576260180133955
,2003-01-03 13:00,0.302711124525731,0.3463523970580835
,2003-01-03 14:00,0.3026956820921125,0.34685079225749343
,2003-01-03 15:00,0.30268062388905964,0.34727102963086176
,2003-01-03 16:00,0.30266602084931715,0.3476247316267981
,2003-01-03 17:00,0.3026519583302042,0.34792186253106616
,2003-01-03 18:00,0.30263853640592564,0.3481708625591093
,2003-01-03 19:00,0.3026258694209723,0.34837884162822635
,2003-01-03 20:00,0.3026140847938,0.348551776737514
,2003-01-03 21:00,0.30260332112831867,0.3486946931076549
,2003-01-03 22:00,0.3025937257461123,0.3488118228591536
,2003-01-03 23:00,0.3025854517843818,0.34890673769400077
,2003-01-04 00:00,0.3025786550197341,0.34898245946625406
,2003-01-04 01:00,0.30257349060907046,0.3490415527134819
,2003-01-04 02:00,0.30257010985766686,0.34908619949621944
,2003-01-04 03:00,0.3025686572426327,0.3491182617104278
,2003-01-04 04:00,0.30256926765615366,0.34913933362224764
,2003-01-04 05:00,0.30257206410956394,0.34915078332787947
,2003-01-04 06:00,0.302577155706992,0.34915379525246426
,2003-01-04 07:00,0.3025846362732588,0.3491494766812558
,2003-01-04 08:00,0.3025945830737958,0.34913911862871033
,2003-01-04 09:00,0.30260705658223735,0.3491245646581834
,2003-01-04 10:00,0.30262209959129904,0.3491085404574913
,2003-01-04 11:00,0.3026397381278694,0.3490948773830743
,2003-01-04 12:00,0.30265998032667185,0.3490884935213211
,2003-01-04 13:00,0.3026828196260438,0.3490948622406783
,2003-01-04 14:00,0.3027082315460855,0.3491190004985792
,2003-01-04 15:00,0.3027361808653386,0.3491643980767392
,2003-01-04 16:00,0.30276661398006827,0.349232318088307
,2003-01-04 17:00,0.3027994715120206,0.34932163081172163
