@T,table
Created,2021-10-05 09:26
Author,HortonMachine library
@H,timestamp,value_161,value_39,value_88,value_137
ID,,161,39,88,137
Type,Date,Double,Double,Double,Double
Format,yyyy-MM-dd HH:mm,,,,
,2003-01-01 00:00,0.2825959285930456,0.29993978639626284,0.29536738805675067,0.28794747917445884
,2003-01-01 01:00,0.2825780858254087,0.2999247538051423,0.2953501013491001,0.28792910710402286
,2003-01-01 02:00,0.2825602656955187,0.29990972463616106,0.29533282810742223,0.2879107562118547
,2003-01-01 03:00,0.2825424681444586,0.2998946989214089,0.2953155683235632,0.2878924264512157
,2003-01-01 04:00,0.2825246931135482,0.2998796766927458,0.29529832198929024,0.2878741177755078
,2003-01-01 05:00,0.28250694054434305,0.2998646579818036,0.29528108909629186,0.287855830138273
,2003-01-01 06:00,0.2824892103786327,0.29984964281998694,0.2952638696361794,0.2878375634931925
,2003-01-01 07:00,0.28247150255844,0.2998346312384745,0.2952466636004876,0.2878193177940872
,2003-01-01 08:00,0.2824538170260191,0.2998196232682205,0.295229470980676,0.2878010929949166
,2003-01-01 09:00,0.282436153784702,0.29980461893995525,0.29521229176812935,0.28778288904977817
,2003-01-01 10:00,0.2824185141703378,0.29978961828418726,0.29519512595415914,0.2877647059129077
,2003-01-01 11:00,0.282400909163204,0.29977462133120364,0.2951779735300039,0.2877465435386797
,2003-01-01 12:00,0.2823833868641117,0.2997596281110717,0.2951608344868307,0.28772840188162235
,2003-01-01 13:00,0.28236608781667505,0.29974463865364026,0.29514370881573576,0.28771028089652495
,2003-01-01 14:00,0.2823493179788504,0.2997296529885404,0.2951265965077454,0.2876921805389767
,2003-01-01 15:00,0.28233360915510275,0.2997146711451869,0.29510949755381694,0.28767410076741384
,2003-01-01 16:00,0.2823197340867316,0.2996996931527796,0.2950924119448396,0.2876560415493252
,2003-01-01 17:00,0.2823086598276695,0.29968471904030425,0.2950753396716354,0.28763800287686075
,2003-01-01 18:00,0.28230144579940036,0.29966974883653397,0.29505828072496,0.2876199848003355
,2003-01-01 19:00,0.28229910930855395,0.29965478257003003,0.2950412350955036,0.28760198749098437
,2003-01-01 20:00,0.2823024880308168,0.2996398202691435,0.29502420277389163,0.2875840113452713
,2003-01-01 21:00,0.2823121279654488,0.299624861962016,0.295007183750686,0.28756605714075045
,2003-01-01 22:00,0.2823282190866901,0.29960990767658124,0.2949901780163854,0.2875481262473591
,2003-01-01 23:00,0.282350590756244,0.29959495744056575,0.2949731855614266,0.2875302208887535
,2003-01-02 00:00,0.2823787582024616,0.29958001128149037,0.2949562063761848,0.28751234443763035
,2003-01-02 01:00,0.28241200262141414,0.29956506922667103,0.2949392404509751,0.287494501719302
,2003-01-02 02:00,0.28244946489096795,0.29955013130322033,0.2949222877760526,0.2874766992914519
,2003-01-02 03:00,0.2824902280201639,0.2995351975380484,0.294905348341614,0.2874589456666023
,2003-01-02 04:00,0.28253338489456287,0.2995202679578642,0.2948884221377982,0.28744125144782556
,2003-01-02 05:00,0.28257808817501895,0.29950534258917616,0.29487150915468757,0.2874236293568422
,2003-01-02 06:00,0.2826235856424234,0.29949042145829413,0.2948546093823097,0.28740609414511614
,2003-01-02 07:00,0.28266925070462157,0.29947550459132966,0.2948377228106398,0.2873886623907356
,2003-01-02 08:00,0.2827146178696188,0.2994605920141977,0.2948208494296042,0.2873713521947837
,2003-01-02 09:00,0.2827594297845849,0.2994456837526175,0.2948039892290859,0.28735418279921315
,2003-01-02 10:00,0.28280369191368593,0.2994307798321134,0.29478714219893354,0.28733717415342486
,2003-01-02 11:00,0.2828477302974084,0.2994158802780167,0.29477030832897366,0.28732034645905435
,2003-01-02 12:00,0.28289224797292056,0.29940098511546576,0.2947534876090303,0.28730371972267804
,2003-01-02 13:00,0.28293836705262565,0.2993860943694081,0.2947366800289529,0.2872873133451694
,2003-01-02 14:00,0.2829876257759667,0.2993712080646007,0.29471988557865547,0.2872711457750519
,2003-01-02 15:00,0.2830418749366226,0.2993563262256114,0.29470310424817103,0.28725523425176114
,2003-01-02 16:00,0.2831030938563856,0.29934144887682,0.29468633602772454,0.28723959466311444
,2003-01-02 17:00,0.2831731294924077,0.29932657604241925,0.29466958090782924,0.287224241538668
,2003-01-02 18:00,0.2832534040566158,0.29931170774641586,0.29465283887940974,0.2872091881956229
,2003-01-02 19:00,0.28334474574329227,0.2992968440126318,0.29463610993395817,0.2871944470449724
,2003-01-02 20:00,0.2834473291867228,0.2992819848647049,0.2946193940637258,0.2871800300517943
,2003-01-02 21:00,0.2835618647961846,0.29926713032609076,0.2946026912619554,0.2871659493257082
,2003-01-02 22:00,0.28369314199204476,0.2992522804200625,0.2945860015231578,0.28715221779904615
,2003-01-02 23:00,0.28385807225444565,0.2992374351697132,0.2945693248434339,0.28713884994086797
,2003-01-03 00:00,0.28409455706528436,0.2992225945979557,0.29455266122084567,0.2871258624776134
,2003-01-03 01:00,0.28446539318076364,0.2992077587275247,0.294536010655835,0.2871132751890316
,2003-01-03 02:00,0.28504759592412166,0.29919292758097693,0.29451937315169024,0.28710111207398115
,2003-01-03 03:00,0.28590262159363994,0.2991781011806928,0.29450274871505894,0.28708940355378765
,2003-01-03 04:00,0.28703787296178795,0.2991632795488772,0.29448613735650264,0.28707819081873126
,2003-01-03 05:00,0.2883866441092035,0.29914846270756046,0.2944695390910906,0.28706753369906246
,2003-01-03 06:00,0.28982865760603926,0.2991336506785995,0.29445295393902704,0.28705752323072486
,2003-01-03 07:00,0.2912401311516667,0.29911884348367884,0.2944363819263065,0.28704829913049834
